src,src_port,dst,dst_port,protocol,occurrences
192.168.199.134,445,192.72.199.135,49612,TCP,1
192.168.199.134,445,192.73.199.135,49612,TCP,1
192.168.199.134,445,192.74.199.135,49612,TCP,1
192.168.199.134,445,192.75.199.135,49612,TCP,1
192.168.199.134,445,192.76.199.135,49612,TCP,1
192.168.199.134,445,192.77.199.135,49612,TCP,1
192.168.199.134,445,192.78.199.135,49612,TCP,1
192.168.199.134,445,192.79.199.135,49612,TCP,1
192.168.199.134,445,192.80.199.135,49612,TCP,1
192.168.199.134,445,192.81.199.135,49612,TCP,1
192.168.199.134,445,192.82.199.135,49612,TCP,1
192.168.199.134,445,192.83.199.133,49671,TCP,1
192.168.199.134,445,192.83.199.135,49612,TCP,1
192.168.199.134,445,192.84.199.135,49612,TCP,1
192.168.199.134,445,192.85.199.135,49612,TCP,1
192.168.199.134,445,192.86.199.135,49612,TCP,1
192.168.199.134,445,192.87.199.135,49612,TCP,1
192.168.199.134,445,192.88.199.135,49612,TCP,1
192.168.199.134,445,192.89.199.135,49612,TCP,1
192.168.199.134,445,192.9.199.135,49612,TCP,1
192.168.199.134,445,192.90.199.135,49612,TCP,1
192.168.199.134,445,192.91.199.135,49612,TCP,1
192.168.199.134,445,192.95.199.135,49612,TCP,1
192.168.199.134,445,192.97.199.135,49612,TCP,1
192.168.199.134,445,192.98.199.135,49612,TCP,1
192.168.199.134,445,192.99.199.133,49671,TCP,1
192.168.199.134,445,192.99.199.135,49612,TCP,1
192.168.199.134,445,193.168.199.133,49671,TCP,1
192.168.199.134,445,193.168.199.135,49612,TCP,1
192.168.199.134,445,194.168.199.135,49612,TCP,1
192.168.199.134,445,195.168.199.135,49612,TCP,1
192.168.199.134,445,196.168.199.133,49671,TCP,1
192.168.199.134,445,196.168.199.135,49612,TCP,1
192.168.199.134,445,197.168.199.135,49612,TCP,1
192.168.199.134,445,198.168.199.135,49612,TCP,1
192.168.199.134,445,2.168.199.135,49612,TCP,1
192.168.199.134,445,200.168.199.133,49671,TCP,1
192.168.199.134,445,200.168.199.135,49612,TCP,1
192.168.199.134,445,202.168.199.135,49612,TCP,1
192.168.199.134,445,203.168.199.135,49612,TCP,1
192.168.199.134,445,205.168.199.135,49612,TCP,1
192.168.199.134,445,207.168.199.135,49612,TCP,1
192.168.199.134,445,208.168.199.133,49671,TCP,1
192.168.199.134,445,208.168.199.135,33228,TCP,1
192.168.199.134,445,208.168.199.135,49612,TCP,1
192.168.199.134,445,210.168.199.135,49612,TCP,1
192.168.199.134,445,212.168.199.135,49612,TCP,1
192.168.199.134,445,214.168.199.135,49612,TCP,1
192.168.199.134,445,216.168.199.135,49612,TCP,1
192.168.199.134,445,219.168.199.135,49612,TCP,1
192.168.199.134,445,22.168.199.135,49612,TCP,1
192.168.199.134,445,223.168.199.135,49612,TCP,1
192.168.199.134,445,224.168.199.135,49612,TCP,1
192.168.199.134,445,226.168.199.135,49612,TCP,1
192.168.199.134,445,229.168.199.135,49612,TCP,1
192.168.199.134,445,232.168.199.135,49612,TCP,1
192.168.199.134,445,235.168.199.135,49612,TCP,1
192.168.199.134,445,237.168.199.135,49612,TCP,1
192.168.199.134,445,240.168.199.135,49612,TCP,1
192.168.199.134,445,243.168.199.135,49612,TCP,1
192.168.199.134,445,244.168.199.135,49612,TCP,1
192.168.199.134,445,247.168.199.135,49612,TCP,1
192.168.199.134,445,249.168.199.135,49612,TCP,1
192.168.199.134,445,26.168.199.135,49612,TCP,1
192.168.199.134,445,32.168.199.135,49612,TCP,1
192.168.199.134,445,33.168.199.135,49612,TCP,1
192.168.199.134,445,35.168.199.135,49612,TCP,1
192.168.199.134,445,36.168.199.135,49612,TCP,1
192.168.199.134,445,37.0.199.133,49671,TCP,1
192.168.199.134,445,37.0.199.135,49612,TCP,1
192.168.199.134,445,37.168.199.135,49612,TCP,1
192.168.199.134,445,38.168.199.135,49612,TCP,1
192.168.199.134,445,41.168.199.135,49612,TCP,1
192.168.199.134,445,43.168.199.135,49612,TCP,1
192.168.199.134,445,44.168.199.135,49612,TCP,1
192.168.199.134,445,46.168.199.135,49612,TCP,1
192.168.199.134,445,48.168.199.135,49612,TCP,1
192.168.199.134,445,49.168.199.135,49612,TCP,1
192.168.199.134,445,5.168.199.135,49612,TCP,1
192.168.199.134,445,50.168.199.135,49612,TCP,1
192.168.199.134,445,51.168.199.135,49612,TCP,1
192.168.199.134,445,52.168.199.135,49612,TCP,1
192.168.199.134,445,53.168.199.135,49612,TCP,1
192.168.199.134,445,54.168.199.135,49612,TCP,1
192.168.199.134,445,55.168.199.135,49612,TCP,1
192.168.199.134,445,56.168.199.135,49612,TCP,1
192.168.199.134,445,57.168.199.135,49612,TCP,1
192.168.199.134,445,59.168.199.135,49612,TCP,1
192.168.199.134,445,60.168.199.135,49612,TCP,1
192.168.199.134,445,61.168.199.135,49612,TCP,1
192.168.199.134,445,64.168.199.133,49671,TCP,1
192.168.199.134,445,64.168.199.135,49612,TCP,1
192.168.199.134,445,65.168.199.135,49612,TCP,1
192.168.199.134,445,66.168.199.135,49612,TCP,1
192.168.199.134,445,67.168.199.135,49612,TCP,1
192.168.199.134,445,68.168.199.135,49612,TCP,1
192.168.199.134,445,69.168.199.135,49612,TCP,1
192.168.199.134,445,70.168.199.135,49612,TCP,1
192.168.199.134,445,71.168.199.135,49612,TCP,1
192.168.199.134,445,72.168.199.135,49612,TCP,1
192.168.199.134,445,73.168.199.135,49612,TCP,1
192.168.199.134,445,74.168.199.135,49612,TCP,1
192.168.199.134,445,75.168.199.135,49612,TCP,1
192.168.199.134,445,76.168.199.135,16844,TCP,1
192.168.199.134,445,76.168.199.135,49612,TCP,1
192.168.199.134,445,77.168.199.133,49671,TCP,1
192.168.199.134,445,77.168.199.135,49612,TCP,1
192.168.199.134,445,78.168.199.135,49612,TCP,1
192.168.199.134,445,79.168.199.133,49671,TCP,1
192.168.199.134,445,79.168.199.135,49612,TCP,1
192.168.199.134,445,8.168.199.135,49612,TCP,1
192.168.199.134,445,80.168.199.135,49612,TCP,1
192.168.199.134,445,81.168.199.135,49612,TCP,1
192.168.199.134,445,82.168.199.135,49612,TCP,1
192.168.199.134,445,83.168.199.135,49612,TCP,1
192.168.199.134,445,84.168.199.135,49612,TCP,1
192.168.199.134,445,85.168.199.135,49612,TCP,1
192.168.199.134,445,86.168.199.135,49612,TCP,1
192.168.199.134,445,87.168.199.135,49612,TCP,1
192.168.199.134,445,88.168.199.135,49612,TCP,1
192.168.199.134,445,89.168.199.135,49612,TCP,1
192.168.199.134,445,9.168.199.135,49612,TCP,1
192.168.199.134,445,90.168.199.135,49612,TCP,1
192.168.199.134,445,91.168.199.135,49612,TCP,1
192.168.199.134,445,92.168.199.135,49612,TCP,1
192.168.199.134,445,93.168.199.135,49612,TCP,1
192.168.199.134,445,97.168.199.135,49612,TCP,1
192.168.199.134,445,98.168.199.135,49612,TCP,1
192.168.199.134,445,99.168.199.135,49612,TCP,1
192.168.199.134,447,192.168.199.133,49671,TCP,1
192.168.199.134,447,192.168.199.135,49612,TCP,1
192.168.199.134,448,192.168.199.135,49612,TCP,1
192.168.199.134,453,192.168.199.135,49612,TCP,1
192.168.199.134,455,192.168.199.135,49612,TCP,1
192.168.199.134,457,192.168.199.135,49612,TCP,1
192.168.199.134,460,192.168.199.135,49612,TCP,1
192.168.199.134,462,192.168.199.135,49612,TCP,1
192.168.199.134,463,192.168.199.135,49612,TCP,1
192.168.199.134,466,192.168.199.135,49612,TCP,1
192.168.199.134,467,192.168.199.135,49612,TCP,1
192.168.199.134,470,192.168.199.135,49612,TCP,1
192.168.199.134,471,192.168.199.135,49612,TCP,1
192.168.199.134,472,192.168.199.135,49612,TCP,1
192.168.199.134,475,192.168.199.135,49612,TCP,1
192.168.199.134,476,192.168.199.135,49612,TCP,1
192.168.199.134,481,192.168.199.135,49612,TCP,1
192.168.199.134,483,192.168.199.135,49612,TCP,1
192.168.199.134,485,192.168.199.135,49612,TCP,1
192.168.199.134,486,192.168.199.135,49612,TCP,1
192.168.199.134,487,192.168.199.135,49612,TCP,1
192.168.199.134,490,192.168.199.135,49612,TCP,1
192.168.199.134,493,192.168.199.135,49612,TCP,1
192.168.199.134,494,192.168.199.135,49612,TCP,1
192.168.199.134,495,192.168.199.135,49612,TCP,1
192.168.199.134,500,192.168.199.135,49612,TCP,1
192.168.199.134,501,192.168.199.135,49612,TCP,1
192.168.199.134,506,192.168.199.133,49671,TCP,1
192.168.199.134,509,192.168.199.135,49612,TCP,1
192.168.199.134,510,192.168.199.135,49612,TCP,1
192.168.199.134,957,192.168.199.135,49612,TCP,1
192.168.199.134,1469,192.168.199.133,49671,TCP,1
192.168.199.134,1469,192.168.199.135,49612,TCP,1
192.168.199.134,1725,192.168.199.135,49612,TCP,1
192.168.199.134,1981,192.168.199.135,49612,TCP,1
192.168.199.134,2493,192.168.199.133,49671,TCP,1
192.168.199.134,2493,192.168.199.135,49612,TCP,1
192.168.199.134,2749,192.168.199.135,49612,TCP,1
192.168.199.134,3261,192.168.199.135,49612,TCP,1
192.168.199.134,3773,192.168.199.135,49612,TCP,1
192.168.199.134,4541,192.168.199.135,49612,TCP,1
192.168.199.134,5053,192.168.199.135,49612,TCP,1
192.168.199.134,5565,192.168.199.135,49612,TCP,1
192.168.199.134,6333,192.168.199.135,49612,TCP,1
192.168.199.134,7101,192.168.199.135,49612,TCP,1
192.168.199.134,7869,192.168.199.135,49612,TCP,1
192.168.199.134,8637,192.168.199.135,49612,TCP,1
192.168.199.134,9149,192.168.199.135,49612,TCP,1
192.168.199.134,9472,192.168.199.133,49671,TCP,1
192.168.199.134,9472,192.168.199.135,49612,TCP,1
192.168.199.134,9472,192.168.199.135,49628,TCP,1
192.168.199.134,9917,192.168.199.135,49612,TCP,1
192.168.199.134,10941,192.168.199.135,49612,TCP,1
192.168.199.134,11197,192.168.199.135,49612,TCP,1
192.168.199.134,11860,192.168.199.135,0,TCP,1
192.168.199.134,12221,192.168.199.135,49612,TCP,1
192.168.199.134,12477,192.168.199.135,49612,TCP,1
192.168.199.134,12733,192.168.199.135,49612,TCP,1
192.168.199.134,12989,192.168.199.135,49612,TCP,1
192.168.199.134,13245,192.168.199.135,49612,TCP,1
192.168.199.134,13501,192.168.199.135,49612,TCP,1
192.168.199.134,13757,192.168.199.135,49612,TCP,1
192.168.199.134,14013,192.168.199.135,49612,TCP,1
192.168.199.134,14269,192.168.199.135,49612,TCP,1
192.168.199.134,14525,192.168.199.135,49612,TCP,1
192.168.199.134,14781,192.168.199.135,49612,TCP,1
192.168.199.134,15293,192.168.199.135,49612,TCP,1
192.168.199.134,15805,192.168.199.135,49612,TCP,1
192.168.199.134,16061,192.168.199.135,49612,TCP,1
192.168.199.134,16317,192.168.199.135,49612,TCP,1
192.168.199.134,16829,192.168.199.133,49671,TCP,1
192.168.199.134,16829,192.168.199.135,49612,TCP,1
192.168.199.134,17085,192.168.199.135,49612,TCP,1
192.168.199.134,17341,192.168.199.135,49612,TCP,1
192.168.199.134,17597,192.168.199.135,49612,TCP,1
192.168.199.134,17853,192.168.199.135,49612,TCP,1
192.168.199.134,18109,192.168.199.135,49612,TCP,1
192.168.199.134,18365,192.168.199.135,49612,TCP,1
192.168.199.134,18621,192.168.199.135,49612,TCP,1
192.168.199.134,18877,192.168.199.135,49612,TCP,1
192.168.199.134,19133,192.168.199.135,49612,TCP,1
192.168.199.134,19389,192.168.199.135,49612,TCP,1
192.168.199.134,19645,192.168.199.135,49612,TCP,1
192.168.199.134,19901,192.168.199.135,49612,TCP,1
192.168.199.134,20157,192.168.199.135,49612,TCP,1
192.168.199.134,20413,192.168.199.135,49612,TCP,1
192.168.199.134,20504,192.168.199.135,62791,TCP,1
192.168.199.134,20504,192.168.199.135,62854,TCP,1
192.168.199.134,20504,192.168.199.135,62917,TCP,1
192.168.199.134,20504,192.168.199.135,62980,TCP,1
192.168.199.134,20504,192.168.199.135,63043,TCP,1
192.168.199.134,20504,192.168.199.135,63106,TCP,1
192.168.199.134,20504,192.168.199.135,63169,TCP,1
192.168.199.134,20504,192.168.199.135,63295,TCP,1
192.168.199.134,20504,192.168.199.135,63484,TCP,1
192.168.199.134,20504,192.168.199.135,63610,TCP,1
192.168.199.134,20504,192.168.199.135,63673,TCP,1
192.168.199.134,20504,192.168.199.135,63736,TCP,1
192.168.199.134,20504,192.168.199.135,63862,TCP,1
192.168.199.134,20504,192.168.199.135,63925,TCP,1
192.168.199.134,20504,192.168.199.135,64051,TCP,1
192.168.199.134,20504,192.168.199.135,64114,TCP,1
192.168.199.134,20504,192.168.199.135,64177,TCP,1
192.168.199.134,20504,192.168.199.135,64240,TCP,1
192.168.199.134,20669,192.168.199.135,49612,TCP,1
192.168.199.134,20925,192.168.199.135,49612,TCP,1
192.168.199.134,21181,192.168.199.135,49612,TCP,1
192.168.199.134,21437,192.168.199.135,49612,TCP,1
192.168.199.134,21693,192.168.199.135,49612,TCP,1
192.168.199.134,21949,192.168.199.135,49612,TCP,1
192.168.199.134,22205,192.168.199.135,49612,TCP,1
192.168.199.134,22461,192.168.199.135,49612,TCP,1
192.168.199.134,22717,192.168.199.135,49612,TCP,1
192.168.199.134,22973,192.168.199.135,49612,TCP,1
192.168.199.134,23229,192.168.199.135,49612,TCP,1
192.168.199.134,23485,192.168.199.135,49612,TCP,1
192.168.199.134,24253,192.168.199.135,49612,TCP,1
192.168.199.134,24765,192.168.199.135,49612,TCP,1
192.168.199.134,25021,192.168.199.135,49612,TCP,1
192.168.199.134,25277,192.168.199.135,49612,TCP,1
192.168.199.134,25533,192.168.199.135,49612,TCP,1
192.168.199.134,25789,192.168.199.135,49612,TCP,1
192.168.199.134,26045,192.168.199.135,49612,TCP,1
192.168.199.134,26301,192.168.199.135,49612,TCP,1
192.168.199.134,26557,192.168.199.135,49612,TCP,1
192.168.199.134,26813,192.168.199.135,49612,TCP,1
192.168.199.134,27069,192.168.199.135,49612,TCP,1
192.168.199.134,27325,192.168.199.135,49612,TCP,1
192.168.199.134,27581,192.168.199.135,49612,TCP,1
192.168.199.134,27837,192.168.199.135,49612,TCP,1
192.168.199.134,28093,192.168.199.135,49612,TCP,1
192.168.199.134,28349,192.168.199.135,49612,TCP,1
192.168.199.134,28605,192.168.199.135,49612,TCP,1
192.168.199.134,28861,192.168.199.135,49612,TCP,1
192.168.199.134,29117,192.168.199.135,49612,TCP,1
192.168.199.134,29373,192.168.199.135,49612,TCP,1
192.168.199.134,29629,192.168.199.135,49612,TCP,1
192.168.199.134,29885,192.168.199.135,49612,TCP,1
192.168.199.134,30141,192.168.199.135,49612,TCP,1
192.168.199.134,30653,192.168.199.135,49612,TCP,1
192.168.199.134,30909,192.168.199.135,49612,TCP,1
192.168.199.134,31165,192.168.199.135,49612,TCP,1
192.168.199.134,31421,192.168.199.135,49612,TCP,1
192.168.199.134,33213,192.168.199.135,49612,TCP,1
192.168.199.134,33981,192.168.199.135,49612,TCP,1
192.168.199.134,34237,192.168.199.135,49612,TCP,1
192.168.199.134,34493,192.168.199.135,49612,TCP,1
192.168.199.134,34749,192.168.199.135,49612,TCP,1
192.168.199.134,35517,192.168.199.135,49612,TCP,1
192.168.199.134,36797,192.168.199.135,49612,TCP,1
192.168.199.134,37053,192.168.199.135,49612,TCP,1
192.168.199.134,37565,192.168.199.135,49612,TCP,1
192.168.199.134,37821,192.168.199.135,49612,TCP,1
192.168.199.134,39613,192.168.199.135,49612,TCP,1
192.168.199.134,40381,192.168.199.135,49612,TCP,1
192.168.199.134,40637,192.168.199.135,49612,TCP,1
192.168.199.134,40893,192.168.199.135,49612,TCP,1
192.168.199.134,41149,192.168.199.135,49612,TCP,1
192.168.199.134,41405,192.168.199.135,49612,TCP,1
192.168.199.134,42173,192.168.199.135,49612,TCP,1
192.168.199.134,42429,192.168.199.135,49612,TCP,1
192.168.199.134,42685,192.168.199.135,49612,TCP,1
192.168.199.134,42941,192.168.199.135,49612,TCP,1
192.168.199.134,43690,170.170.170.170,43690,TCP,1
192.168.199.134,43690,192.168.170.170,43690,TCP,1
192.168.199.134,43690,192.168.199.135,43690,TCP,1
192.168.199.134,43690,192.168.199.170,43690,TCP,1
192.168.199.134,43690,192.170.170.170,43690,TCP,1
192.168.199.134,43709,192.168.199.135,49612,TCP,1
192.168.199.134,43965,192.168.199.135,49612,TCP,1
192.168.199.134,44477,192.168.199.135,49612,TCP,1
192.168.199.134,44989,192.168.199.135,49612,TCP,1
192.168.199.134,46013,192.168.199.135,49612,TCP,1
192.168.199.134,47293,192.168.199.135,49612,TCP,1
192.168.199.134,49085,192.168.199.135,49612,TCP,1
192.168.199.134,49304,192.168.199.135,1992,TCP,1
192.168.199.134,49304,192.168.199.135,43690,TCP,1
192.168.199.134,49341,192.168.199.135,49612,TCP,1
192.168.199.134,49612,192.168.199.134,445,TCP,1
192.168.199.134,50109,192.168.199.135,49612,TCP,1
192.168.199.134,51133,192.168.199.135,49612,TCP,1
192.168.199.134,51901,192.168.199.135,49612,TCP,1
192.168.199.134,52157,192.168.199.135,49612,TCP,1
192.168.199.134,52669,192.168.199.135,49612,TCP,1
192.168.199.134,54717,192.168.199.135,49612,TCP,1
192.168.199.134,54973,192.168.199.135,49612,TCP,1
192.168.199.134,55229,192.168.199.135,49612,TCP,1
192.168.199.134,55741,192.168.199.135,49612,TCP,1
192.168.199.134,56509,192.168.199.135,49612,TCP,1
192.168.199.134,58045,192.168.199.135,49612,TCP,1
192.168.199.134,58557,192.168.199.135,49612,TCP,1
192.168.199.134,59069,192.168.199.135,49612,TCP,1
192.168.199.134,59837,192.168.199.135,49612,TCP,1
192.168.199.134,60605,192.168.199.135,49612,TCP,1
192.168.199.134,61373,192.168.199.135,49612,TCP,1
192.168.199.134,61629,192.168.199.135,49612,TCP,1
192.168.199.134,61885,192.168.199.135,49612,TCP,1
192.168.199.134,62909,192.168.199.135,49612,TCP,1
192.168.199.134,63165,192.168.199.135,49612,TCP,1
192.168.199.134,64189,192.168.199.135,49612,TCP,1
192.168.199.134,64957,192.168.199.135,49612,TCP,1
192.168.199.134,65213,192.168.199.135,49612,TCP,1
192.168.199.134,65363,192.168.199.135,19778,TCP,1
192.168.199.135,0,192.168.199.134,0,TCP,1
192.168.199.135,0,192.168.199.134,59,TCP,1
192.168.199.135,24,192.168.199.134,1992,TCP,1
192.168.199.135,204,192.168.199.134,445,TCP,1
192.168.199.135,204,192.168.199.37,445,TCP,1
192.168.199.135,445,192.168.199.133,49671,TCP,1
192.168.199.135,445,192.168.199.135,49612,TCP,1
192.168.199.135,445,192.37.0.135,49612,TCP,1
192.168.199.135,460,192.168.199.134,445,TCP,1
192.168.199.135,716,192.168.199.134,445,TCP,1
192.168.199.135,972,192.168.199.134,445,TCP,1
192.168.199.135,1228,192.168.199.134,445,TCP,1
192.168.199.135,1996,192.168.199.134,445,TCP,1
192.168.199.135,2252,192.168.199.134,445,TCP,1
192.168.199.135,3788,192.168.199.134,445,TCP,1
192.168.199.135,4044,192.168.199.134,445,TCP,1
192.168.199.135,4556,192.168.199.134,445,TCP,1
192.168.199.135,4812,192.168.199.134,445,TCP,1
192.168.199.135,5324,192.168.199.134,445,TCP,1
192.168.199.135,5580,192.168.199.134,445,TCP,1
192.168.199.135,5836,192.168.199.134,445,TCP,1
192.168.199.135,6348,192.168.199.134,445,TCP,1
192.168.199.135,7116,192.168.199.134,445,TCP,1
192.168.199.135,7628,192.168.199.134,445,TCP,1
192.168.199.135,7884,192.168.199.134,445,TCP,1
192.168.199.135,8652,192.168.199.134,445,TCP,1
192.168.199.135,8908,192.168.199.134,445,TCP,1
192.168.199.135,9472,192.168.199.134,366,TCP,1
192.168.199.135,9472,192.168.199.134,445,TCP,1
192.168.199.135,10444,192.168.199.134,445,TCP,1
192.168.199.135,11468,192.168.199.134,445,TCP,1
192.168.199.135,11776,192.168.199.134,0,TCP,1
192.168.199.135,11776,192.168.199.76,0,TCP,1
192.168.199.135,12236,192.168.199.134,445,TCP,1
192.168.199.135,12492,192.168.199.134,445,TCP,1
192.168.199.135,12748,192.168.199.134,445,TCP,1
192.168.199.135,13004,192.168.199.134,445,TCP,1
192.168.199.135,13260,192.168.199.134,445,TCP,1
192.168.199.135,13516,192.168.199.134,445,TCP,1
192.168.199.135,13772,192.168.199.134,445,TCP,1
192.168.199.135,14028,192.168.199.134,445,TCP,1
192.168.199.135,14284,192.168.199.134,445,TCP,1
192.168.199.135,14540,192.168.199.134,445,TCP,1
192.168.199.135,14796,192.168.199.134,445,TCP,1
192.168.199.135,15052,192.168.199.134,445,TCP,1
192.168.199.135,16076,192.168.199.134,445,TCP,1
192.168.199.135,16332,192.168.199.134,445,TCP,1
192.168.199.135,16588,192.168.199.134,445,TCP,1
192.168.199.135,16844,192.168.199.134,445,TCP,1
192.168.199.135,17100,192.168.199.134,445,TCP,1
192.168.199.135,17356,192.168.199.134,445,TCP,1
192.168.199.135,17612,192.168.199.134,445,TCP,1
192.168.199.135,17868,192.168.199.134,445,TCP,1
192.168.199.135,18124,192.168.199.134,445,TCP,1
192.168.199.135,18380,192.168.199.134,445,TCP,1
192.168.199.135,18636,192.168.199.134,445,TCP,1
192.168.199.135,18892,192.168.199.134,445,TCP,1
192.168.199.135,19148,192.168.199.134,445,TCP,1
192.168.199.135,19404,192.168.199.134,445,TCP,1
192.168.199.135,19660,192.168.199.134,445,TCP,1
192.168.199.135,19916,192.168.199.134,445,TCP,1
192.168.199.135,20172,192.168.199.134,445,TCP,1
192.168.199.135,20428,192.168.199.134,445,TCP,1
192.168.199.135,20504,192.168.199.134,16064,TCP,1
192.168.199.135,20504,192.168.199.134,16083,TCP,1
192.168.199.135,20504,192.168.199.134,16093,TCP,1
192.168.199.135,20504,192.168.199.134,16191,TCP,1
192.168.199.135,20504,192.168.199.134,16210,TCP,1
192.168.199.135,20504,192.168.199.134,16249,TCP,1
192.168.199.135,20504,192.168.199.134,16259,TCP,1
192.168.199.135,20504,192.168.199.134,16278,TCP,1
192.168.199.135,20504,192.168.199.134,16298,TCP,1
192.168.199.135,20504,192.168.199.134,16317,TCP,1
192.168.199.135,20504,192.168.199.134,16337,TCP,1
192.168.199.135,20504,192.168.199.134,16356,TCP,1
192.168.199.135,20684,192.168.199.134,445,TCP,1
192.168.199.135,20940,192.168.199.134,445,TCP,1
192.168.199.135,21196,192.168.199.134,445,TCP,1
192.168.199.135,21452,192.168.199.134,445,TCP,1
192.168.199.135,21708,192.168.199.134,445,TCP,1
192.168.199.135,21964,192.168.199.134,445,TCP,1
192.168.199.135,22220,192.168.199.134,445,TCP,1
192.168.199.135,22476,192.168.199.134,445,TCP,1
192.168.199.135,22732,192.168.199.134,445,TCP,1
192.168.199.135,22988,192.168.199.134,445,TCP,1
192.168.199.135,23244,192.168.199.134,445,TCP,1
192.168.199.135,23756,192.168.199.134,445,TCP,1
192.168.199.135,24012,192.168.199.134,445,TCP,1
192.168.199.135,24780,192.168.199.134,445,TCP,1
